"toponym","index","more_one"
"Совгавань","E4565",FALSE
"Улан-Удэ","E4566",TRUE
"Эльдорадо","E4567",FALSE
"Юконь","E4568",FALSE
"белый Калитва","E4569",TRUE
"крошечный империя Алика","E4570",TRUE
"наследственный","E4571",FALSE
"полупустый холодный Ил- 14","E4572",TRUE
"профессия","E4573",FALSE
"Александр Александрович","E4574",TRUE
"Курган Слава","E4575",TRUE
"кит в бассейна","E4576",TRUE
"луч","E4577",FALSE
"чистый доска А-квадрат","E4578",TRUE
"Вернадский","E4579",FALSE
"Коваль","E4580",FALSE
"Колянь","E4581",FALSE
"Люба …","E4582",FALSE
"Любка","E4583",FALSE
"Пензе","E4584",FALSE
"Тимки","E4585",FALSE
"город Грозный","E4586",TRUE
"звездный бульвар","E4587",TRUE
"и Волга","E4588",TRUE
"какой Юра","E4589",TRUE
"ленинский проспект","E4590",TRUE
"никакой Тимки","E4591",TRUE
"тамбовский","E4592",FALSE
"это Волга","E4593",TRUE
"операция Ы","E4594",TRUE
"Дима","E4595",FALSE
"племя Нанкас","E4596",TRUE
"трус","E4597",FALSE
"Большой","E4598",FALSE
"Бора","E4599",FALSE
"Игрек","E4600",FALSE
"Изобретений Природа","E4601",TRUE
"Коля Горлов","E4602",TRUE
"Локхид","E4603",FALSE
"ЦПКиО","E4604",FALSE
"американский штат Северный Каролин","E4605",TRUE
"весь реальный и самый реальный из весь фантастический !","E4606",TRUE
"воспоминание седьмое","E4607",TRUE
"деревня под земля наверняка стоить полный тишина","E4608",TRUE
"ни …","E4609",FALSE
"продукт там быть","E4610",TRUE
"чарльз ДАРВИН","E4611",TRUE
"чертановский район","E4612",TRUE
"штат Мэн","E4613",TRUE
"эллиптический галактика М87","E4614",TRUE
""" Ермак","E4615",FALSE
""" Зарница ""","E4616",FALSE
"АТУ","E4617",FALSE
"Гидротехотряд","E4618",FALSE
"Димкино","E4619",FALSE
"Ермак","E4620",FALSE
"Зарница","E4621",FALSE
"Лехтин","E4622",FALSE
"Митьк","E4623",FALSE
"Посейдон","E4624",FALSE
"Феди","E4625",FALSE
"Филипп Андреевич","E4626",TRUE
"восточный сСибирский","E4627",TRUE
"зеленый Городка","E4628",TRUE
"знаменитый гэс","E4629",TRUE
"к^ких конный Армия","E4630",TRUE
"камбуз !","E4631",FALSE
"конный Армия","E4632",TRUE
"королевство Монако","E4633",TRUE
"наш Сибирь","E4634",TRUE
"рая","E4635",FALSE
"рыбка !","E4636",FALSE
"старый Братск","E4637",TRUE
"усть-йлимский","E4638",TRUE
"усть-йлимский гэс","E4639",TRUE
"федь","E4640",FALSE
"филиппинский море","E4641",TRUE
"экскурсия","E4642",FALSE
"Западный Сибирь","E4643",TRUE
"Норильск","E4644",FALSE
"Переславль","E4645",FALSE
"Раю","E4646",FALSE
"Том Джонс","E4647",TRUE
"Черемшанка","E4648",FALSE
"Эп","E4649",FALSE
"гусиный Лог","E4650",TRUE
"донельзя грязный "" иж ""","E4651",TRUE
"эп","E4652",FALSE
"этот "" Яве "" принадлежать Толика","E4653",TRUE
"Виктор Талалихин","E4654",TRUE
"Максим Горький ""","E4655",TRUE
"Москва дальний Восток","E4656",TRUE
"Нездоров","E4657",FALSE
"СКП","E4658",FALSE
"Юлька","E4659",FALSE
"варшавский шоссе","E4660",TRUE
"войма","E4661",FALSE
"деревня Дубосеково","E4662",TRUE
"дос","E4663",FALSE
"капитальный","E4664",FALSE
"нанайца","E4665",FALSE
"наш Трофимовка","E4666",TRUE
"российский","E4667",FALSE
"no 2","E4668",TRUE
"no 4","E4669",TRUE
"Вселенная Планета красный птица","E4670",TRUE
"Мадагаскар","E4671",FALSE
"Планета Вода","E4672",TRUE
"Планета Синих Роз","E4673",TRUE
"Планета Совершенство","E4674",TRUE
"Планета вечный Зима","E4675",TRUE
"Планета говорящий Деревьев","E4676",TRUE
"Планета действовать Вулканов","E4677",TRUE
"Планета дикий Гор","E4678",TRUE
"Планета мужественный Кроликов","E4679",TRUE
"Планета сплошной Пустынь","E4680",TRUE
"большой Праздник Южный Лет","E4681",TRUE
"высокоразвитый , цивилизованный Земля","E4682",TRUE
"высший Дисциплина","E4683",TRUE
"добрый Стремлений","E4684",TRUE
"ледяной тоскливый Антарктида","E4685",TRUE
"марсовый улица","E4686",TRUE
"не Земля","E4687",TRUE
"отсек no 3 .","E4688",TRUE
"планета П - 471","E4689",TRUE
"планета Совершенство","E4690",TRUE
"родной город сапфирный с его знаменитый сапфировой бухта","E4691",TRUE
"сапфирный","E4692",FALSE
"счастлювой пребывание","E4693",TRUE
"Сураж","E4694",FALSE
"но Двина","E4695",TRUE
"Нарьян-Мар","E4696",TRUE
"Славичи","E4697",FALSE
"Славки","E4698",FALSE
"Ваганово","E4699",FALSE
"Грибоедов","E4700",FALSE
"Кирка","E4701",FALSE
"Лиговка","E4702",FALSE
"Надька","E4703",FALSE
"Ярославский","E4704",FALSE
"Ярославский область","E4705",TRUE
"вело-мото","E4706",TRUE
"колонна Исаакия","E4707",TRUE
"михайловский Надька","E4708",TRUE
"мост через Мойк у инженерный замок .","E4709",TRUE
"набережная Нева","E4710",TRUE
"Галей","E4711",FALSE
"Гали","E4712",FALSE
"Люкс","E4713",FALSE
"Люкса","E4714",FALSE
"Петровна","E4715",FALSE
"Пустобрешка","E4716",FALSE
"люкс","E4717",FALSE
"старый Люкс","E4718",TRUE
"хабаровский","E4719",FALSE
"Рот","E4720",FALSE
"климат климат","E4721",TRUE
"революционный Куба","E4722",TRUE
"Ветка","E4723",FALSE
"Костя Булочкин","E4724",TRUE
"Лужники","E4725",FALSE
"Москва Наташа","E4726",TRUE
"Ромашка","E4727",FALSE
"Рыбушки","E4728",FALSE
"Уругвай","E4729",FALSE
"двор","E4730",FALSE
"или история","E4731",TRUE
"канаба","E4732",FALSE
"концерт","E4733",FALSE
"пионерский лагер","E4734",TRUE
"союзник","E4735",FALSE
"спорт","E4736",FALSE
"удивительный КРОССА Косте Булочкина","E4737",TRUE
"Музлан","E4738",FALSE
"Савино","E4739",FALSE
"трусить","E4740",FALSE
"тюберготанский партия","E4741",TRUE
"Бабаево","E4742",FALSE
"Березовка","E4743",FALSE
"Волхов","E4744",FALSE
"Гуса","E4745",FALSE
"Денисовка","E4746",FALSE
"Кайзер","E4747",FALSE
"Камчуг","E4748",FALSE
"Коровь пустошь","E4749",TRUE
"Лося ленька","E4750",TRUE
"Мальменьги","E4751",FALSE
"Муст-геги","E4752",TRUE
"Мярг-со","E4753",TRUE
"Нена - мяго","E4754",TRUE
"Нена-мяг","E4755",TRUE
"Пайтов","E4756",FALSE
"Прокатов","E4757",FALSE
"Пустынка","E4758",FALSE
"Сережка и Витька","E4759",TRUE
"Серково","E4760",FALSE
"Сить","E4761",FALSE
"Сухогорский сельсовет","E4762",TRUE
"Сухогорье","E4763",FALSE
"Тобка","E4764",FALSE
"Шухта","E4765",FALSE
"Шухтой и Сухогорье","E4766",TRUE
"вязкий старица","E4767",TRUE
"коровий пустошь","E4768",TRUE
"красивый и большой город Танька","E4769",TRUE
"поселок Шухта","E4770",TRUE
"река Сить","E4771",TRUE
"родной и таинственный Сити","E4772",TRUE
"самый Мальменьги","E4773",TRUE
"село Калинкин","E4774",TRUE
"сить","E4775",FALSE
"тихий Семениха","E4776",TRUE
"этот никто не нужный Нена","E4777",TRUE
"Армавир","E4778",FALSE
"Ару","E4779",FALSE
"БЧ","E4780",FALSE
"Благополучия","E4781",FALSE
"Богучар","E4782",FALSE
"ВЕНЕЦИя","E4783",FALSE
"Ваенга","E4784",FALSE
"Ваенги","E4785",FALSE
"Вологда-Сортирововный","E4786",TRUE
"Гавани Благополучия","E4787",TRUE
"Гавань Благополучия","E4788",TRUE
"Грязный","E4789",FALSE
"Дана","E4790",FALSE
"Иоканг","E4791",FALSE
"Иоканги","E4792",FALSE
"Исландия","E4793",FALSE
"КДП","E4794",FALSE
"Караганда","E4795",FALSE
"Касимов","E4796",FALSE
"Киркенес","E4797",FALSE
"Коля Поскочин","E4798",TRUE
"Коми","E4799",FALSE
"Котельников","E4800",FALSE
"Кэй","E4801",FALSE
"Ладожский флотилия","E4802",TRUE
"МАДРИД","E4803",FALSE
"Мазгут","E4804",FALSE
"Майами","E4805",FALSE
"Малодетскосельский проспект","E4806",TRUE
"Мотка","E4807",FALSE
"Ногинск","E4808",FALSE
"Орла красный Армия","E4809",TRUE
"Отчизна","E4810",FALSE
"ПУАО","E4811",FALSE
"Палладиево","E4812",FALSE
"Патагония","E4813",FALSE
"Петр i","E4814",TRUE
"Пицунд","E4815",FALSE
"Поморье","E4816",FALSE
"Рейкьявик","E4817",FALSE
"Россия с север","E4818",TRUE
"Росту","E4819",FALSE
"С. Л. О. Н.","E4820",TRUE
"Савватьев","E4821",FALSE
"Савватьево","E4822",FALSE
"Свод международный","E4823",TRUE
"Скапа-Флоу","E4824",TRUE
"Соловка","E4825",FALSE
"Соломбала","E4826",FALSE
"ТАСС","E4827",FALSE
"ТТ","E4828",FALSE
"ФРАНЦИЯ","E4829",FALSE
"Фриско","E4830",FALSE
"ЦАРЬГРаД","E4831",FALSE
"Цусим","E4832",FALSE
"Экипаж","E4833",FALSE
"армия Паулюс","E4834",TRUE
"атлантика","E4835",FALSE
"великопорточный","E4836",FALSE
"верховный Главнокомандующий","E4837",TRUE
"гиропост","E4838",FALSE
"гишпание","E4839",FALSE
"горло","E4840",FALSE
"город Североморск","E4841",TRUE
"днепровский бассейн","E4842",TRUE
"истинный меридиан","E4843",TRUE
"кдп","E4844",FALSE
"колонна","E4845",FALSE
"кольский залив","E4846",TRUE
"кронштадт","E4847",FALSE
"многоликий Русь","E4848",TRUE
"москвонитий","E4849",FALSE
"мотовский","E4850",FALSE
"наш баренцевый море","E4851",TRUE
"орловский - курский","E4852",TRUE
"осТрову ","E4853",FALSE
"остров Сицилия","E4854",TRUE
"париж","E4855",FALSE
"показатель порядка и дисциплина","E4856",TRUE
"польский залив","E4857",TRUE
"полярный","E4858",FALSE
"русский Север","E4859",TRUE
"самый Иоканги","E4860",TRUE
"самый загадочный Лапландия","E4861",TRUE
"свободный гироскоп","E4862",TRUE
"святой Носа","E4863",TRUE
"соловецкий остров","E4864",TRUE
"соломбал","E4865",FALSE
"соломбальский Экипаж","E4866",TRUE
"средний Дон","E4867",TRUE
"тенимберский","E4868",FALSE
"турция","E4869",FALSE
"флот Северный","E4870",TRUE
"чудный Днепр","E4871",TRUE
"штат Флорида","E4872",TRUE
"экипаж","E4873",FALSE
"Коля Лыков","E4874",TRUE
"Леонид Яхнин","E4875",TRUE
"Радио","E4876",FALSE
"да ?","E4877",FALSE
"малый семеновский","E4878",TRUE
"мой подруг","E4879",TRUE
"наш конкгрсе на лучший художественный произведение из пластилин","E4880",TRUE
